visit_id,client_id,Variation,successful_visit,step_count,visit_duration,confirm,start,step_1,step_2,step_3
455430032_14939966668_519742,6795537,Test,False,1,0.0,0,1,0,0,0
455439096_47859244969_805797,6636252,Test,False,1,0.0,1,0,0,0,0
455440975_42353645358_559674,5426051,Test,False,4,159.0,0,1,1,1,1
455454725_77607290335_332649,9494258,Test,False,1,0.0,0,1,0,0,0
455465244_61136206702_755503,3447384,Control,True,5,266.0,1,1,1,1,1
455477401_94896792884_404237,1313545,Test,True,5,86.0,1,1,1,1,1
455489875_81057923867_168049,5424154,Control,False,3,29.0,0,1,1,1,0
455506414_66734520215_851781,9516763,Test,True,5,415.0,1,1,1,1,1
455549615_61098262854_646316,8409579,Control,False,1,0.0,1,0,0,0,0
455554276_93220401038_637599,3696125,Control,False,1,0.0,0,1,0,0,0
455555045_92465730993_226258,9041172,Test,False,2,94.0,0,1,1,0,0
455557732_95092877670_221472,4934053,Control,False,4,107.0,0,1,1,1,1
455561217_10072815657_389949,2365440,Test,True,5,237.0,1,1,1,1,1
455568286_96999805212_313632,8643567,Test,True,5,75.0,1,1,1,1,1
4555733_76018384566_267895,9309880,Test,False,1,0.0,0,1,0,0,0
455597638_81903826083_321195,6786194,Control,True,5,202.0,1,1,1,1,1
455633869_890498249_223936,528496,Control,True,9,317.0,1,1,2,3,2
455672855_54070882949_27968,9521191,Control,False,4,234.0,0,1,1,1,1
455682150_2355300500_510125,1357971,Control,True,5,266.0,1,1,1,1,1
455685641_65839194466_585117,6098651,Control,True,9,588.0,1,1,2,3,2
455688062_40002403083_823571,7928980,Test,False,2,31.0,0,1,1,0,0
455688309_65329758089_129915,994588,Control,False,1,0.0,0,1,0,0,0
455689269_31388101779_351476,1610849,Test,False,1,0.0,0,1,0,0,0
455692171_5509536761_652481,9046163,Control,False,1,0.0,0,1,0,0,0
455701971_16057430266_645393,4467366,Control,False,2,24.0,0,1,1,0,0
455714981_52217831139_584609,3584720,Control,True,5,364.0,1,1,1,1,1
455720881_64576178919_419814,8530290,Control,True,5,389.0,1,1,1,1,1
455750381_50535592280_361976,3960280,Test,False,1,0.0,0,1,0,0,0
455750789_11062633336_68294,8331742,Control,False,1,0.0,1,0,0,0,0
455755708_99787581659_946180,7617721,Test,True,5,91.0,1,1,1,1,1
455773279_43658652510_528570,3873870,Control,True,5,196.0,1,1,1,1,1
455774995_57218225416_792093,1606584,Test,True,7,77.0,1,1,1,2,2
455787708_82344806976_642041,1255433,Control,False,1,0.0,0,1,0,0,0
455828362_48101679657_316119,4002466,Test,True,5,304.0,1,1,1,1,1
455836938_67786835104_279824,136138,Control,False,1,0.0,0,1,0,0,0
455846601_61980718216_869383,4267612,Control,False,3,33.0,0,1,1,1,0
455862290_71974175575_958967,8856130,Test,False,1,0.0,0,1,0,0,0
455863805_86257926453_814657,853743,Control,True,5,341.0,1,1,1,1,1
455876630_78839232603_496183,2504073,Control,True,5,213.0,1,1,1,1,1
455897947_89136315935_153994,6568346,Control,False,1,0.0,0,1,0,0,0
455902011_24927768393_735640,2747401,Test,False,6,184.0,0,1,2,2,1
455939791_82713543260_86107,955922,Control,True,5,95.0,1,1,1,1,1
455993559_29556857170_789772,6689315,Control,True,5,115.0,1,1,1,1,1
45599571_1791766139_353117,3081918,Test,False,1,0.0,1,0,0,0,0
45599937_4638302255_519763,9755087,Test,False,1,0.0,0,1,0,0,0
456011439_74754677719_517735,6734507,Control,True,5,383.0,1,1,1,1,1
456036434_61905867742_733954,4796189,Test,True,5,154.0,1,1,1,1,1
456042747_10284269304_157720,3050600,Control,True,5,188.0,1,1,1,1,1
45604769_2149239287_361643,4191064,Control,True,5,219.0,1,1,1,1,1
456074019_29649643392_35236,9424931,Control,False,10,161.0,0,1,2,4,3
456092766_73187008047_462151,4994289,Test,False,1,0.0,0,1,0,0,0
456139102_23836644164_474176,6981372,Control,False,1,0.0,0,1,0,0,0
456139697_24166814156_955124,6167749,Test,False,2,11.0,0,1,1,0,0
456143316_45138498319_463694,6573015,Control,False,1,0.0,0,1,0,0,0
456156461_56801440169_163372,1238919,Control,True,5,159.0,1,1,1,1,1
456163014_51622311464_47240,3068937,Control,True,5,141.0,1,1,1,1,1
456170234_39466593893_223751,4500258,Test,False,1,0.0,0,1,0,0,0
45618266_46235210389_980669,1406631,Control,True,5,152.0,1,1,1,1,1
456194711_13749386481_668063,8319955,Control,True,5,390.0,1,1,1,1,1
45620691_73603339904_893107,3037310,Test,True,5,133.0,1,1,1,1,1
456321435_49659796449_941175,1263756,Test,True,5,227.0,1,1,1,1,1
456324782_14921457262_237447,4034714,Control,True,5,373.0,1,1,1,1,1
4563284_31325166979_591188,34101,Test,False,1,0.0,0,1,0,0,0
456349412_56302103302_119530,3284361,Test,True,5,93.0,1,1,1,1,1
456381470_24504178628_401838,6829634,Test,True,5,205.0,1,1,1,1,1
456385682_81410228545_321785,9571177,Control,False,2,51.0,0,1,1,0,0
456390969_26025368471_383545,3579768,Test,False,4,144.0,0,1,1,1,1
456399880_40956321131_727539,5171446,Test,True,5,201.0,1,1,1,1,1
456444114_20110670581_946073,4800788,Control,True,6,262.0,1,1,2,1,1
456456372_56316745585_937995,4934661,Test,True,5,429.0,1,1,1,1,1
45645991_61279538293_834585,4008847,Test,True,5,92.0,1,1,1,1,1
456482297_40706419823_747511,9037504,Test,True,5,203.0,1,1,1,1,1
456511655_2556926312_123460,6121098,Test,True,5,174.0,1,1,1,1,1
456539201_16032114300_73256,1701641,Test,False,2,49.0,0,1,1,0,0
456579903_40581932241_448210,6418203,Test,False,1,0.0,0,1,0,0,0
456586319_96069665341_42974,7720091,Test,False,1,0.0,1,0,0,0,0
456589937_7995653535_895257,8807809,Control,False,3,55.0,0,1,1,1,0
456593033_57677828976_293330,9115560,Test,True,5,143.0,1,1,1,1,1
456593615_30182479313_150872,4197604,Control,False,1,0.0,0,1,0,0,0
456607402_67463466633_601635,3915694,Control,True,5,281.0,1,1,1,1,1
45660928_31010498470_880146,9246839,Control,False,1,0.0,0,1,0,0,0
456614688_88354819503_120286,1805960,Test,False,2,29.0,0,1,1,0,0
45662501_81544622252_260472,6081679,Test,True,6,318.0,1,1,2,1,1
45663117_70520737128_366631,5487657,Control,True,6,145.0,1,1,1,2,1
456675909_92586942992_633235,678259,Control,False,1,0.0,0,0,0,0,1
456700842_66584608192_646991,516594,Control,False,4,131.0,0,1,1,1,1
456710570_34680492592_82426,8326453,Test,True,8,291.0,1,1,2,2,2
456730531_27900231859_302752,2118118,Test,False,4,140.0,0,1,1,1,1
456798457_69179113889_486588,5635806,Control,True,5,221.0,1,1,1,1,1
456803150_96728564791_557300,2859899,Control,True,5,154.0,1,1,1,1,1
456812152_77339685615_652076,1666275,Control,False,1,0.0,0,1,0,0,0
456823891_15272737052_259454,6341223,Test,False,1,0.0,0,1,0,0,0
456845120_73975910407_751230,4385079,Control,True,5,182.0,1,1,1,1,1
456851422_6513892076_621738,1706593,Control,False,5,86.0,0,1,1,2,1
456853239_22265566346_475689,7723676,Test,False,3,124.0,0,1,1,1,0
456909940_93149117193_357626,515976,Test,False,2,10.0,0,1,1,0,0
456914111_1233591428_803414,3254137,Test,False,1,0.0,0,1,0,0,0
45692418_47252114714_789947,2942633,Control,False,1,0.0,1,0,0,0,0
456936371_60093017541_213779,7867607,Test,False,1,0.0,0,1,0,0,0
456956537_64487449869_484198,7082099,Control,True,6,215.0,1,1,2,1,1
456976270_68090384189_188733,9560201,Control,False,1,0.0,0,1,0,0,0
457081407_87488206407_627764,8386504,Test,True,6,109.0,1,1,3,4,4
457081407_87488206407_627764,9738273,Control,True,7,206.0,1,1,3,4,4
457085911_80672129688_774791,7105748,Test,False,3,78.0,0,1,1,1,0
45709562_7087496833_257617,3304729,Test,True,5,223.0,1,1,1,1,1
45709583_91550084217_898807,8854006,Test,False,1,0.0,1,0,0,0,0
457110417_55004112395_542777,5531076,Control,False,1,0.0,0,1,0,0,0
4571138_89269154383_794659,9196220,Test,False,3,121.0,0,1,2,0,0
457118054_81782533358_612990,5874173,Control,True,12,329.0,1,1,5,3,2
457139401_99331139615_728777,550793,Test,True,6,404.0,1,1,2,1,1
457143956_15488057485_187815,21281,Test,False,2,30.0,0,1,1,0,0
457150466_69955122688_6230,1562630,Control,False,4,233.0,0,1,1,1,1
457157583_19576594467_257319,4110011,Control,False,1,0.0,0,1,0,0,0
457218095_97322615711_264630,3875281,Control,False,3,87.0,0,1,1,1,0
457228268_10232367100_764845,2415180,Test,True,5,99.0,1,1,1,1,1
457260543_46212473854_22024,2341607,Test,False,4,132.0,0,1,1,1,1
457265900_26162237389_62328,6997046,Test,False,1,0.0,0,1,0,0,0
457269784_46454355353_659042,155526,Control,True,5,148.0,1,1,1,1,1
457271739_51820409016_756146,2282363,Test,False,1,0.0,0,1,0,0,0
457273196_4126164616_60679,3668470,Control,False,4,68.0,0,1,2,1,0
457277943_21893228396_386683,280640,Control,False,3,81.0,0,1,1,1,0
457287016_97314086986_217017,857272,Control,False,3,80.0,0,1,1,1,0
457300029_56850515491_993954,1160323,Test,False,1,0.0,1,0,0,0,0
457316710_21422604434_771153,8102588,Control,True,6,285.0,1,1,1,2,1
457332345_62334937947_728728,722552,Control,True,5,176.0,1,1,1,1,1
457332688_12635727765_918219,1598081,Control,False,3,125.0,0,1,2,0,0
45736844_38224001269_998415,2594659,Control,True,5,173.0,1,1,1,1,1
457377674_71906565741_360153,5830611,Test,False,4,87.0,0,1,1,1,1
45738081_41541940812_101834,2516332,Test,True,5,416.0,1,1,1,1,1
457407600_32120346570_283219,7355987,Test,True,5,286.0,1,1,1,1,1
457440372_81591405849_166871,66539,Test,True,5,163.0,1,1,1,1,1
457486923_54872739991_401190,927353,Control,False,1,0.0,0,1,0,0,0
457502982_76352808527_523894,9525071,Control,False,1,0.0,0,1,0,0,0
457509589_37270161767_739304,8531480,Control,True,7,255.0,1,1,1,1,3
457510599_24492979431_31986,711862,Test,True,10,223.0,1,1,2,4,2
457539384_71783674699_188791,1127215,Test,False,1,0.0,0,0,0,0,1
457555281_65902977076_482543,2353442,Test,True,5,140.0,1,1,1,1,1
457567541_34511529657_582430,7985605,Control,False,1,0.0,0,1,0,0,0
45760906_161103787_646424,3238512,Test,False,3,51.0,0,1,1,1,0
457613582_3680457861_750971,7605909,Control,False,4,21.0,0,1,2,1,0
457622970_89237409434_513919,1662557,Control,True,5,146.0,1,1,1,1,1
457632374_37622086088_98080,4715380,Control,False,1,0.0,0,1,0,0,0
45765061_9704799991_800914,8678456,Control,True,5,421.0,1,1,1,1,1
457740767_86360757393_375709,368396,Test,False,4,152.0,0,1,1,1,1
457750885_51455073345_166626,7056274,Control,False,2,28.0,0,1,1,0,0
457755245_91707812503_832550,2287420,Control,True,9,496.0,1,1,3,2,2
457755374_7567893871_889462,8950912,Test,True,5,170.0,1,1,1,1,1
457790768_12467054582_446307,4812840,Test,False,5,230.0,1,1,1,1,1
45780197_57687299923_26972,8038190,Test,True,5,356.0,1,1,1,1,1
457825109_30232314684_956812,8600953,Test,True,5,116.0,1,1,1,1,1
457887932_24653705225_401251,691929,Test,False,1,0.0,0,1,0,0,0
457914873_59365227965_451441,714067,Control,False,1,0.0,1,0,0,0,0
457919783_29036029709_659740,8375505,Test,False,1,0.0,0,1,0,0,0
457934669_15921084986_772409,930021,Test,False,1,0.0,0,1,0,0,0
457944850_50273601515_933546,8666599,Control,True,7,105.0,1,1,1,1,3
457945460_84510758535_970087,9357695,Test,True,7,192.0,1,1,2,2,1
457945467_82167267794_727122,405107,Test,True,5,114.0,1,1,1,1,1
457952904_46347125072_97859,3453663,Control,True,7,376.0,1,1,2,2,1
457962955_31873000767_989896,4284652,Control,False,2,41.0,0,1,1,0,0
457964203_77023868347_727554,9928657,Control,True,6,188.0,1,1,2,1,1
457989861_56419853996_654189,3334550,Control,False,1,0.0,0,1,0,0,0
458026303_86507085265_890843,3326034,Test,False,1,0.0,0,1,0,0,0
458101312_76208527336_530514,8120861,Control,False,1,0.0,0,1,0,0,0
458112806_30405043980_871532,6092269,Control,True,5,224.0,1,1,1,1,1
458151921_88505835162_591013,3461541,Control,True,5,132.0,1,1,1,1,1
458168440_56168336192_632234,7362941,Control,True,5,226.0,1,1,1,1,1
458169401_53066021247_518370,3346525,Test,False,3,22.0,0,1,2,0,0
458176296_78246424322_776375,7302165,Control,False,1,0.0,0,1,0,0,0
458186440_98118923663_745149,5778241,Test,True,5,200.0,1,1,1,1,1
45818789_10400708730_851490,8807567,Test,False,1,0.0,0,1,0,0,0
458195664_38251670593_950888,6648633,Test,False,1,0.0,1,0,0,0,0
458242285_44015261276_259394,5870289,Control,True,7,247.0,1,1,1,3,1
458246688_72918865089_741600,1901190,Test,True,5,359.0,1,1,1,1,1
45824730_55554038427_841658,6642182,Control,True,5,217.0,1,1,1,1,1
458252327_21453898108_936776,2461471,Control,True,5,324.0,1,1,1,1,1
45827396_46074784464_378337,2235744,Test,False,1,0.0,1,0,0,0,0
458274673_17527104565_779408,7637517,Control,True,7,83.0,1,1,1,2,2
458285688_37112268560_267511,5757723,Control,False,1,0.0,0,1,0,0,0
45829576_22095443741_967615,1858076,Control,False,1,0.0,0,1,0,0,0
458309553_36975080414_239018,2733721,Control,True,5,150.0,1,1,1,1,1
458388655_12929872701_393716,9187146,Control,False,3,82.0,0,1,1,1,0
4584029_10859423470_610412,3797711,Control,False,1,0.0,1,0,0,0,0
458407145_44614136344_814826,9515720,Control,False,1,0.0,0,1,0,0,0
458410920_93390385201_710147,4000443,Control,False,2,31.0,0,1,1,0,0
458428292_80120453734_785580,5364396,Control,True,5,200.0,1,1,1,1,1
458428344_30429806269_983473,1604907,Control,True,7,412.0,1,1,2,2,1
458429447_30989285517_43356,7913074,Control,True,5,180.0,1,1,1,1,1
458446919_58978093517_512621,7933300,Test,False,1,0.0,0,1,0,0,0
458449212_38530054318_670759,2482224,Control,False,1,0.0,0,1,0,0,0
45846918_6312677631_391309,3693210,Test,False,4,110.0,0,1,1,1,1
458489157_53226123692_778999,5887227,Test,True,5,337.0,1,1,1,1,1
458498440_42677914943_156237,7017871,Test,False,1,0.0,1,0,0,0,0
458504763_18850770508_780686,2895782,Control,False,1,0.0,0,1,0,0,0
458534890_38726362550_252407,6010786,Control,False,2,54.0,0,1,1,0,0
458537879_61779119344_582931,427628,Test,True,5,114.0,1,1,1,1,1
458538655_79352832029_95744,8103192,Test,False,7,350.0,0,1,2,2,2
458563246_79667120029_661578,2677300,Control,False,3,31.0,0,1,1,1,0
458644846_22038599388_678644,687283,Control,False,1,0.0,0,1,0,0,0
45864610_9727291710_93431,7413872,Test,True,7,312.0,1,1,3,1,1
458681963_33897862474_658563,4094897,Control,False,1,0.0,0,1,0,0,0
458697605_21279325341_942877,8482048,Control,True,5,309.0,1,1,1,1,1
458701075_88022669905_516035,3250123,Test,False,2,8.0,0,1,1,0,0
458705092_82040135310_517715,6492992,Control,True,5,149.0,1,1,1,1,1
458722803_74549665439_792349,7541656,Control,False,1,0.0,0,1,0,0,0
458731856_22874209373_575937,4653174,Control,False,1,0.0,0,1,0,0,0
458738459_86280285971_640996,7746671,Test,True,5,150.0,1,1,1,1,1
458749496_67508976911_937058,7115683,Control,True,5,132.0,1,1,1,1,1
458762273_98532595403_373757,4846655,Test,False,1,0.0,0,1,0,0,0
45877529_40524893322_214547,552898,Test,False,6,538.0,1,1,2,1,1
458784634_17202358992_286735,9273417,Test,False,1,0.0,1,0,0,0,0
458790092_81977221946_729856,3408606,Control,False,1,0.0,0,1,0,0,0
458791535_55672572906_551084,7702765,Test,True,5,137.0,1,1,1,1,1
458856210_68414220492_46038,8927696,Control,False,3,13.0,0,1,1,1,0
45886025_92655328367_863782,3694432,Test,False,1,0.0,1,0,0,0,0
458870437_1627571587_873347,1615546,Control,False,7,268.0,0,1,1,3,2
458894246_73078668614_119765,7549476,Control,True,5,256.0,1,1,1,1,1
458899446_84331921057_853230,2541695,Test,True,5,71.0,1,1,1,1,1
45890592_81030340750_529187,6578740,Control,False,1,0.0,0,1,0,0,0
458911854_84727721391_980070,551983,Control,True,5,211.0,1,1,1,1,1
458914158_94041679966_318124,4856668,Test,False,1,0.0,0,1,0,0,0
458921702_73083586530_261015,3868843,Test,True,5,118.0,1,1,1,1,1
458937665_51733800297_423487,2473466,Control,True,5,211.0,1,1,1,1,1
458946900_70342939974_406211,1433649,Test,True,7,254.0,1,1,3,1,1
458969108_87468171988_250861,4011311,Test,False,1,0.0,1,0,0,0,0
458981519_3609331521_946514,6400340,Test,False,2,41.0,0,1,1,0,0
45900318_95258879591_899801,2487224,Control,True,5,112.0,1,1,1,1,1
459005481_17878141620_11243,798716,Test,True,5,77.0,1,1,1,1,1
45904051_85936722662_85668,685442,Control,True,5,241.0,1,1,1,1,1
459053692_69742863083_773027,4218088,Control,False,2,8.0,0,1,1,0,0
459066955_20658873882_498507,2714519,Test,True,5,226.0,1,1,1,1,1
459094092_79205460960_635988,859069,Test,False,1,0.0,1,0,0,0,0
459104287_71832964358_348263,3174867,Control,False,1,0.0,0,1,0,0,0
459128224_75844555742_458694,5765028,Test,False,2,29.0,0,1,1,0,0
459140078_13214124048_875118,7481357,Control,False,3,47.0,0,1,1,1,0
459150697_64620555144_706334,9812363,Test,False,1,0.0,0,1,0,0,0
459156415_67497469765_784272,8042143,Control,True,5,92.0,1,1,1,1,1
459209307_62906328093_524769,2162964,Control,True,5,207.0,1,1,1,1,1
459219470_63931971353_885923,8605014,Control,False,3,66.0,0,1,1,1,0
45922068_9322728206_525703,6530650,Control,False,4,109.0,0,1,1,1,1
459226820_89457429316_52872,7142957,Test,False,2,10.0,0,1,1,0,0
459252751_85919601008_70790,9004568,Test,True,5,225.0,1,1,1,1,1
45933703_82784122212_175320,9164530,Control,False,4,123.0,0,1,1,1,1
459347507_62320806302_620953,4923176,Test,True,5,112.0,1,1,1,1,1
459354594_35731047862_812295,1397460,Control,True,5,168.0,1,1,1,1,1
459360810_11290722460_752180,3334754,Test,False,3,18.0,0,1,1,1,0
459398154_91670937516_290817,1057570,Test,False,2,50.0,0,1,1,0,0
459426485_29354790321_430339,4337125,Test,True,5,74.0,1,1,1,1,1
459438101_25890060821_394901,2949346,Control,True,5,139.0,1,1,1,1,1
459438899_16198107694_407177,4848572,Control,False,1,0.0,0,1,0,0,0
459439278_51087582875_429913,8780340,Test,False,1,0.0,1,0,0,0,0
459441980_50710443881_816882,3676703,Test,True,5,64.0,1,1,1,1,1
459466413_80406429883_577138,2368401,Control,True,5,305.0,1,1,1,1,1
459481682_45814438011_281846,6871175,Test,True,5,113.0,1,1,1,1,1
459502162_19339244854_11350,2232360,Control,True,5,153.0,1,1,1,1,1
459517929_52613443283_667900,1152171,Test,True,5,202.0,1,1,1,1,1
459525214_68792007394_338056,8327635,Control,False,1,0.0,0,1,0,0,0
459540188_86719450738_713011,8620521,Test,False,3,87.0,0,1,1,1,0
459556871_7544071150_114713,725801,Control,False,4,68.0,0,1,1,1,1
45958718_47440418969_139238,706243,Test,False,3,32.0,0,1,1,1,0
459599390_11826790094_884865,1021867,Test,False,1,0.0,1,0,0,0,0
459632446_66582506234_423209,3648865,Control,True,7,313.0,1,1,1,3,1
459646087_12744135119_759507,4390399,Control,False,3,27.0,0,1,1,1,0
459710706_53188330450_586782,5967592,Control,False,1,0.0,0,1,0,0,0
459731432_99626914511_922786,5387333,Control,False,1,0.0,0,1,0,0,0
459742471_35557585608_263610,7198818,Test,True,5,114.0,1,1,1,1,1
459757635_15332214455_525900,3881868,Control,True,7,464.0,1,1,3,1,1
459771761_81535230322_768844,24841,Test,True,5,216.0,1,1,1,1,1
459777412_84148330994_5414,8498139,Test,False,3,23.0,0,1,1,1,0
459799655_3184519740_997039,859069,Test,True,5,237.0,1,1,1,1,1
459814787_68189097462_347978,8140196,Test,True,5,135.0,1,1,1,1,1
459821093_37465785824_956852,3480781,Control,False,1,0.0,0,1,0,0,0
459840193_91376713248_926611,3751899,Test,True,5,172.0,1,1,1,1,1
459849613_75827467118_758590,1665398,Control,True,5,309.0,1,1,1,1,1
459854673_71159392820_185233,1609281,Test,False,3,39.0,0,1,2,0,0
459865045_79148017387_895905,1198324,Control,False,1,0.0,1,0,0,0,0
459884213_13703797965_944404,5394104,Control,True,5,365.0,1,1,1,1,1
45989143_88147831323_327443,810784,Control,False,3,35.0,0,1,1,1,0
459894602_51938392308_424346,3959857,Test,True,5,147.0,1,1,1,1,1
459896729_93744681181_989868,1637369,Test,False,1,0.0,1,0,0,0,0
459908223_53999926403_62930,6270117,Test,True,5,196.0,1,1,1,1,1
45992493_10202906507_275090,8861406,Test,False,1,0.0,1,0,0,0,0
459926487_96283653620_174858,9888495,Control,True,6,211.0,1,1,2,1,1
459953656_49384345006_449728,1822632,Control,False,2,21.0,0,1,1,0,0
45995514_500068897_805425,9387224,Test,False,5,274.0,0,1,2,1,1
45996696_1065008181_382510,1242903,Test,True,5,99.0,1,1,1,1,1
459982459_51911035593_581829,6327460,Control,True,10,294.0,1,1,2,3,3
459990556_86789447775_591264,9970398,Test,False,1,0.0,0,1,0,0,0
459992677_37221364882_508165,3219313,Control,False,8,401.0,0,1,7,0,0
459997808_31339351751_486143,3988911,Test,True,5,414.0,1,1,1,1,1
460002361_44909013372_852001,3115591,Control,True,5,152.0,1,1,1,1,1
460010620_59469983817_570615,6896687,Control,False,1,0.0,0,1,0,0,0
460027924_62688622240_839713,2130810,Test,False,4,74.0,0,1,1,1,1
460028259_63273443397_958717,4449226,Control,True,5,192.0,1,1,1,1,1
460035578_34427352518_887662,2720755,Control,False,1,0.0,0,1,0,0,0
460037975_40286474667_618449,9513138,Control,True,5,197.0,1,1,1,1,1
460059106_74020424066_638296,2353480,Control,True,5,69.0,1,1,1,1,1
460074007_3557114824_915056,4611974,Test,True,5,131.0,1,1,1,1,1
460075734_49998942335_544493,6663540,Control,False,1,0.0,0,1,0,0,0
460090781_42163373407_416088,5782592,Test,True,5,170.0,1,1,1,1,1
460102794_652837341_561353,3246482,Test,False,1,0.0,0,1,0,0,0
460112162_30443626255_153529,1169957,Test,True,5,207.0,1,1,1,1,1
460126618_10993855600_260833,1200335,Control,False,1,0.0,0,1,0,0,0
460131343_46498600801_32090,5102939,Control,False,1,0.0,0,1,0,0,0
460139334_2334853397_749184,4102060,Test,False,4,118.0,1,0,1,1,1
460142571_55927587433_939034,2651141,Test,False,3,19.0,0,1,1,1,0
460145734_36268344820_411117,8689214,Test,True,5,60.0,1,1,1,1,1
460162092_85502510856_372778,1474823,Control,True,7,312.0,1,1,1,1,3
